div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,1/5/1999,Southampton,Leicester,2,1,H,1,1,D,1998-99
E0,1/5/1999,West Ham,Leeds,1,5,A,0,2,A,1998-99
E0,2/5/1999,Arsenal,Derby,1,0,H,1,0,H,1998-99
E0,5/5/1999,Chelsea,Leeds,1,0,H,0,0,D,1998-99
E0,5/5/1999,Leicester,Derby,1,2,A,1,1,D,1998-99
E0,5/5/1999,Liverpool,Man United,2,2,D,0,1,A,1998-99
E0,5/5/1999,Tottenham,Arsenal,1,3,A,1,2,A,1998-99
E0,8/5/1999,Aston Villa,Charlton,3,4,A,1,1,D,1998-99
E0,8/5/1999,Blackburn,Nott'm Forest,1,2,A,1,1,D,1998-99
E0,8/5/1999,Derby,Coventry,0,0,D,0,0,D,1998-99
E0,8/5/1999,Everton,West Ham,6,0,H,3,0,H,1998-99
E0,8/5/1999,Leicester,Newcastle,2,0,H,2,0,H,1998-99
E0,8/5/1999,Sheffield Weds,Liverpool,1,0,H,0,0,D,1998-99
E0,8/5/1999,Wimbledon,Southampton,0,2,A,0,0,D,1998-99
E0,9/5/1999,Middlesbrough,Man United,0,1,A,0,1,A,1998-99
E0,10/5/1999,Tottenham,Chelsea,2,2,D,1,1,D,1998-99
E0,11/5/1999,Leeds,Arsenal,1,0,H,0,0,D,1998-99
E0,12/5/1999,Blackburn,Man United,0,0,D,0,0,D,1998-99
E0,16/05/99,Arsenal,Aston Villa,1,0,H,0,0,D,1998-99
E0,16/05/99,Charlton,Sheffield Weds,0,1,A,0,0,D,1998-99
E0,16/05/99,Chelsea,Derby,2,1,H,1,0,H,1998-99
E0,16/05/99,Coventry,Leeds,2,2,D,0,1,A,1998-99
E0,16/05/99,Liverpool,Wimbledon,3,0,H,1,0,H,1998-99
E0,16/05/99,Man United,Tottenham,2,1,H,1,1,D,1998-99
E0,16/05/99,Newcastle,Blackburn,1,1,D,0,1,A,1998-99
E0,16/05/99,Nott'm Forest,Leicester,1,0,H,0,0,D,1998-99
E0,16/05/99,Southampton,Everton,2,0,H,1,0,H,1998-99
E0,16/05/99,West Ham,Middlesbrough,4,0,H,2,0,H,1998-99
E0,7/8/1999,Arsenal,Leicester,2,1,H,0,0,D,1999-00
E0,7/8/1999,Chelsea,Sunderland,4,0,H,2,0,H,1999-00
E0,7/8/1999,Coventry,Southampton,0,1,A,0,0,D,1999-00
E0,7/8/1999,Leeds,Derby,0,0,D,0,0,D,1999-00
E0,7/8/1999,Middlesbrough,Bradford,0,1,A,0,0,D,1999-00
E0,7/8/1999,Newcastle,Aston Villa,0,1,A,0,0,D,1999-00
E0,7/8/1999,Sheffield Weds,Liverpool,1,2,A,0,0,D,1999-00
E0,7/8/1999,Watford,Wimbledon,2,3,A,1,2,A,1999-00
E0,7/8/1999,West Ham,Tottenham,1,0,H,1,0,H,1999-00
E0,8/8/1999,Everton,Man United,1,1,D,0,1,A,1999-00
E0,9/8/1999,Tottenham,Newcastle,3,1,H,2,1,H,1999-00
E0,10/8/1999,Derby,Arsenal,1,2,A,1,1,D,1999-00
E0,10/8/1999,Sunderland,Watford,2,0,H,0,0,D,1999-00
E0,10/8/1999,Wimbledon,Middlesbrough,2,3,A,1,2,A,1999-00
E0,11/8/1999,Aston Villa,Everton,3,0,H,1,0,H,1999-00
E0,11/8/1999,Leicester,Coventry,1,0,H,1,0,H,1999-00
E0,11/8/1999,Man United,Sheffield Weds,4,0,H,2,0,H,1999-00
E0,11/8/1999,Southampton,Leeds,0,3,A,0,1,A,1999-00
E0,14/08/99,Bradford,Sheffield Weds,1,1,D,0,1,A,1999-00
E0,14/08/99,Derby,Middlesbrough,1,3,A,1,2,A,1999-00
E0,14/08/99,Leicester,Chelsea,2,2,D,1,0,H,1999-00
E0,14/08/99,Liverpool,Watford,0,1,A,0,1,A,1999-00
E0,14/08/99,Man United,Leeds,2,0,H,0,0,D,1999-00
E0,14/08/99,Sunderland,Arsenal,0,0,D,0,0,D,1999-00
E0,14/08/99,Tottenham,Everton,3,2,H,1,1,D,1999-00
E0,14/08/99,Wimbledon,Coventry,1,1,D,0,0,D,1999-00
E0,15/08/99,Southampton,Newcastle,4,2,H,0,1,A,1999-00
E0,16/08/99,Aston Villa,West Ham,2,2,D,1,1,D,1999-00
E0,21/08/99,Chelsea,Aston Villa,1,0,H,0,0,D,1999-00
E0,21/08/99,Coventry,Derby,2,0,H,1,0,H,1999-00
E0,21/08/99,Everton,Southampton,4,1,H,2,0,H,1999-00
E0,21/08/99,Leeds,Sunderland,2,1,H,0,1,A,1999-00
E0,21/08/99,Middlesbrough,Liverpool,1,0,H,0,0,D,1999-00
E0,21/08/99,Newcastle,Wimbledon,3,3,D,2,1,H,1999-00
E0,21/08/99,Sheffield Weds,Tottenham,1,2,A,1,2,A,1999-00
E0,21/08/99,Watford,Bradford,1,0,H,0,0,D,1999-00
E0,21/08/99,West Ham,Leicester,2,1,H,1,1,D,1999-00
E0,22/08/99,Arsenal,Man United,1,2,A,1,0,H,1999-00
E0,23/08/99,Leeds,Liverpool,1,2,A,1,1,D,1999-00
E0,24/08/99,Middlesbrough,Leicester,0,3,A,0,2,A,1999-00
E0,24/08/99,Watford,Aston Villa,0,1,A,0,0,D,1999-00
E0,25/08/99,Arsenal,Bradford,2,0,H,2,0,H,1999-00
E0,25/08/99,Coventry,Man United,1,2,A,0,0,D,1999-00
E0,25/08/99,Everton,Wimbledon,4,0,H,1,0,H,1999-00
E0,25/08/99,Newcastle,Sunderland,1,2,A,1,0,H,1999-00
E0,25/08/99,Sheffield Weds,Derby,0,2,A,0,0,D,1999-00
E0,28/08/99,Aston Villa,Middlesbrough,1,0,H,1,0,H,1999-00
E0,28/08/99,Bradford,West Ham,0,3,A,0,2,A,1999-00
E0,28/08/99,Derby,Everton,1,0,H,0,0,D,1999-00
E0,28/08/99,Liverpool,Arsenal,2,0,H,1,0,H,1999-00
E0,28/08/99,Southampton,Sheffield Weds,2,0,H,0,0,D,1999-00
E0,28/08/99,Tottenham,Leeds,1,2,A,1,0,H,1999-00
E0,28/08/99,Wimbledon,Chelsea,0,1,A,0,0,D,1999-00
E0,29/08/99,Sunderland,Coventry,1,1,D,0,1,A,1999-00
E0,30/08/99,Leicester,Watford,1,0,H,1,0,H,1999-00
E0,30/08/99,Man United,Newcastle,5,1,H,1,1,D,1999-00
E0,11/9/1999,Arsenal,Aston Villa,3,1,H,1,1,D,1999-00
E0,11/9/1999,Chelsea,Newcastle,1,0,H,1,0,H,1999-00
E0,11/9/1999,Coventry,Leeds,3,4,A,2,3,A,1999-00
E0,11/9/1999,Liverpool,Man United,2,3,A,1,3,A,1999-00
E0,11/9/1999,Middlesbrough,Southampton,3,2,H,1,1,D,1999-00
E0,11/9/1999,Sheffield Weds,Everton,0,2,A,0,2,A,1999-00
E0,11/9/1999,Sunderland,Leicester,2,0,H,1,0,H,1999-00
E0,11/9/1999,West Ham,Watford,1,0,H,0,0,D,1999-00
E0,11/9/1999,Wimbledon,Derby,2,2,D,0,1,A,1999-00
E0,12/9/1999,Bradford,Tottenham,1,1,D,0,0,D,1999-00
E0,18/09/99,Aston Villa,Bradford,1,0,H,0,0,D,1999-00
E0,18/09/99,Derby,Sunderland,0,5,A,0,2,A,1999-00
E0,18/09/99,Leicester,Liverpool,2,2,D,1,2,A,1999-00
E0,18/09/99,Man United,Wimbledon,1,1,D,0,1,A,1999-00
E0,18/09/99,Southampton,Arsenal,0,1,A,0,0,D,1999-00
E0,18/09/99,Watford,Chelsea,1,0,H,0,0,D,1999-00
E0,19/09/99,Everton,West Ham,1,0,H,0,0,D,1999-00
E0,19/09/99,Leeds,Middlesbrough,2,0,H,1,0,H,1999-00
E0,19/09/99,Newcastle,Sheffield Weds,8,0,H,4,0,H,1999-00
E0,19/09/99,Tottenham,Coventry,3,2,H,1,0,H,1999-00
E0,25/09/99,Arsenal,Watford,1,0,H,0,0,D,1999-00
E0,25/09/99,Coventry,West Ham,1,0,H,1,0,H,1999-00
E0,25/09/99,Derby,Bradford,0,1,A,0,0,D,1999-00
E0,25/09/99,Leeds,Newcastle,3,2,H,2,1,H,1999-00
E0,25/09/99,Leicester,Aston Villa,3,1,H,1,0,H,1999-00
E0,25/09/99,Man United,Southampton,3,3,D,2,1,H,1999-00
E0,25/09/99,Middlesbrough,Chelsea,0,1,A,0,0,D,1999-00
E0,25/09/99,Sunderland,Sheffield Weds,1,0,H,0,0,D,1999-00
E0,26/09/99,Wimbledon,Tottenham,1,1,D,0,0,D,1999-00
E0,27/09/99,Liverpool,Everton,0,1,A,0,1,A,1999-00
E0,2/10/1999,Aston Villa,Liverpool,0,0,D,0,0,D,1999-00
E0,2/10/1999,Bradford,Sunderland,0,4,A,0,1,A,1999-00
E0,2/10/1999,Everton,Coventry,1,1,D,1,1,D,1999-00
E0,2/10/1999,Sheffield Weds,Wimbledon,5,1,H,2,1,H,1999-00
E0,3/10/1999,Chelsea,Man United,5,0,H,2,0,H,1999-00
E0,3/10/1999,Newcastle,Middlesbrough,2,1,H,2,0,H,1999-00
E0,3/10/1999,Tottenham,Leicester,2,3,A,2,1,H,1999-00
E0,3/10/1999,Watford,Leeds,1,2,A,1,1,D,1999-00
E0,3/10/1999,West Ham,Arsenal,2,1,H,1,0,H,1999-00
E0,4/10/1999,Southampton,Derby,3,3,D,2,1,H,1999-00
E0,16/10/99,Arsenal,Everton,4,1,H,1,1,D,1999-00
E0,16/10/99,Coventry,Newcastle,4,1,H,3,0,H,1999-00
E0,16/10/99,Derby,Tottenham,0,1,A,0,1,A,1999-00
E0,16/10/99,Leeds,Sheffield Weds,2,0,H,0,0,D,1999-00
E0,16/10/99,Leicester,Southampton,2,1,H,2,0,H,1999-00
E0,16/10/99,Liverpool,Chelsea,1,0,H,0,0,D,1999-00
E0,16/10/99,Man United,Watford,4,1,H,3,0,H,1999-00
E0,16/10/99,Wimbledon,Bradford,3,2,H,2,1,H,1999-00
E0,17/10/99,Middlesbrough,West Ham,2,0,H,0,0,D,1999-00
E0,18/10/99,Sunderland,Aston Villa,2,1,H,0,0,D,1999-00
E0,23/10/99,Aston Villa,Wimbledon,1,1,D,1,1,D,1999-00
E0,23/10/99,Bradford,Leicester,3,1,H,2,1,H,1999-00
E0,23/10/99,Chelsea,Arsenal,2,3,A,1,0,H,1999-00
E0,23/10/99,Sheffield Weds,Coventry,0,0,D,0,0,D,1999-00
E0,23/10/99,Southampton,Liverpool,1,1,D,1,0,H,1999-00
E0,23/10/99,Tottenham,Man United,3,1,H,2,1,H,1999-00
E0,24/10/99,Everton,Leeds,4,4,D,3,2,H,1999-00
E0,24/10/99,Watford,Middlesbrough,1,3,A,0,2,A,1999-00
E0,24/10/99,West Ham,Sunderland,1,1,D,0,1,A,1999-00
E0,25/10/99,Newcastle,Derby,2,0,H,1,0,H,1999-00
E0,27/10/99,Liverpool,West Ham,1,0,H,1,0,H,1999-00
E0,30/10/99,Arsenal,Newcastle,0,0,D,0,0,D,1999-00
E0,30/10/99,Derby,Chelsea,3,1,H,1,1,D,1999-00
E0,30/10/99,Leeds,West Ham,1,0,H,0,0,D,1999-00
E0,30/10/99,Leicester,Sheffield Weds,3,0,H,2,0,H,1999-00
E0,30/10/99,Man United,Aston Villa,3,0,H,2,0,H,1999-00
E0,30/10/99,Middlesbrough,Everton,2,1,H,1,1,D,1999-00
E0,30/10/99,Wimbledon,Southampton,1,1,D,0,0,D,1999-00
E0,31/10/99,Coventry,Watford,4,0,H,2,0,H,1999-00
E0,31/10/99,Sunderland,Tottenham,2,1,H,2,0,H,1999-00
E0,1/11/1999,Liverpool,Bradford,3,1,H,2,1,H,1999-00
E0,6/11/1999,Aston Villa,Southampton,0,1,A,0,0,D,1999-00
E0,6/11/1999,Bradford,Coventry,1,1,D,1,1,D,1999-00
E0,6/11/1999,Liverpool,Derby,2,0,H,0,0,D,1999-00
E0,6/11/1999,Man United,Leicester,2,0,H,1,0,H,1999-00
E0,6/11/1999,Middlesbrough,Sunderland,1,1,D,0,0,D,1999-00
E0,6/11/1999,Sheffield Weds,Watford,2,2,D,0,1,A,1999-00
E0,7/11/1999,Chelsea,West Ham,0,0,D,0,0,D,1999-00
E0,7/11/1999,Newcastle,Everton,1,1,D,0,0,D,1999-00
E0,7/11/1999,Tottenham,Arsenal,2,1,H,2,1,H,1999-00
E0,7/11/1999,Wimbledon,Leeds,2,0,H,1,0,H,1999-00
E0,20/11/99,Arsenal,Middlesbrough,5,1,H,2,0,H,1999-00
E0,20/11/99,Derby,Man United,1,2,A,0,0,D,1999-00
E0,20/11/99,Everton,Chelsea,1,1,D,1,0,H,1999-00
E0,20/11/99,Leeds,Bradford,2,1,H,0,0,D,1999-00
E0,20/11/99,Leicester,Wimbledon,2,1,H,1,1,D,1999-00
E0,20/11/99,Southampton,Tottenham,0,1,A,0,0,D,1999-00
E0,20/11/99,Sunderland,Liverpool,0,2,A,0,0,D,1999-00
E0,20/11/99,Watford,Newcastle,1,1,D,0,0,D,1999-00
E0,21/11/99,West Ham,Sheffield Weds,4,3,H,1,1,D,1999-00
E0,22/11/99,Coventry,Aston Villa,2,1,H,1,1,D,1999-00
E0,27/11/99,Coventry,Leicester,0,1,A,0,0,D,1999-00
E0,27/11/99,Everton,Aston Villa,0,0,D,0,0,D,1999-00
E0,27/11/99,Middlesbrough,Wimbledon,0,0,D,0,0,D,1999-00
E0,27/11/99,Watford,Sunderland,2,3,A,1,2,A,1999-00
E0,27/11/99,West Ham,Liverpool,1,0,H,1,0,H,1999-00
E0,28/11/99,Arsenal,Derby,2,1,H,1,1,D,1999-00
E0,28/11/99,Chelsea,Bradford,1,0,H,1,0,H,1999-00
E0,28/11/99,Leeds,Southampton,1,0,H,0,0,D,1999-00
E0,28/11/99,Newcastle,Tottenham,2,1,H,1,1,D,1999-00
E0,4/12/1999,Aston Villa,Newcastle,0,1,A,0,0,D,1999-00
E0,4/12/1999,Bradford,Middlesbrough,1,1,D,0,1,A,1999-00
E0,4/12/1999,Leicester,Arsenal,0,3,A,0,1,A,1999-00
E0,4/12/1999,Man United,Everton,5,1,H,3,1,H,1999-00
E0,4/12/1999,Southampton,Coventry,0,0,D,0,0,D,1999-00
E0,4/12/1999,Sunderland,Chelsea,4,1,H,4,0,H,1999-00
E0,4/12/1999,Wimbledon,Watford,5,0,H,2,0,H,1999-00
E0,5/12/1999,Derby,Leeds,0,1,A,0,0,D,1999-00
E0,5/12/1999,Liverpool,Sheffield Weds,4,1,H,2,1,H,1999-00
E0,6/12/1999,Tottenham,West Ham,0,0,D,0,0,D,1999-00
E0,18/12/99,Arsenal,Wimbledon,1,1,D,0,1,A,1999-00
E0,18/12/99,Aston Villa,Sheffield Weds,2,1,H,0,1,A,1999-00
E0,18/12/99,Bradford,Newcastle,2,0,H,0,0,D,1999-00
E0,18/12/99,Leicester,Derby,0,1,A,0,0,D,1999-00
E0,18/12/99,Liverpool,Coventry,2,0,H,1,0,H,1999-00
E0,18/12/99,Middlesbrough,Tottenham,2,1,H,1,1,D,1999-00
E0,18/12/99,Sunderland,Southampton,2,0,H,1,0,H,1999-00
E0,18/12/99,Watford,Everton,1,3,A,0,2,A,1999-00
E0,18/12/99,West Ham,Man United,2,4,A,1,3,A,1999-00
E0,19/12/99,Chelsea,Leeds,0,2,A,0,0,D,1999-00
E0,26/12/99,Coventry,Arsenal,3,2,H,2,0,H,1999-00
E0,26/12/99,Derby,Aston Villa,0,2,A,0,0,D,1999-00
E0,26/12/99,Everton,Sunderland,5,0,H,3,0,H,1999-00
E0,26/12/99,Leeds,Leicester,2,1,H,2,1,H,1999-00
E0,26/12/99,Man United,Bradford,4,0,H,0,0,D,1999-00
E0,26/12/99,Newcastle,Liverpool,2,2,D,1,1,D,1999-00
E0,26/12/99,Sheffield Weds,Middlesbrough,1,0,H,1,0,H,1999-00
E0,26/12/99,Southampton,Chelsea,1,2,A,0,2,A,1999-00
E0,26/12/99,Tottenham,Watford,4,0,H,2,0,H,1999-00
E0,26/12/99,Wimbledon,West Ham,2,2,D,1,1,D,1999-00
E0,28/12/99,Arsenal,Leeds,2,0,H,1,0,H,1999-00
E0,28/12/99,Bradford,Everton,0,0,D,0,0,D,1999-00
E0,28/12/99,Leicester,Newcastle,1,2,A,0,1,A,1999-00
E0,28/12/99,Liverpool,Wimbledon,3,1,H,0,0,D,1999-00
E0,28/12/99,Sunderland,Man United,2,2,D,2,1,H,1999-00
E0,28/12/99,Watford,Southampton,3,2,H,2,0,H,1999-00
E0,28/12/99,West Ham,Derby,1,1,D,1,1,D,1999-00
E0,29/12/99,Aston Villa,Tottenham,1,1,D,0,1,A,1999-00
E0,29/12/99,Chelsea,Sheffield Weds,3,0,H,2,0,H,1999-00
E0,3/1/2000,Derby,Watford,2,0,H,1,0,H,1999-00
E0,3/1/2000,Everton,Leicester,2,2,D,1,2,A,1999-00
E0,3/1/2000,Leeds,Aston Villa,1,2,A,0,1,A,1999-00
E0,3/1/2000,Newcastle,West Ham,2,2,D,1,0,H,1999-00
E0,3/1/2000,Sheffield Weds,Arsenal,1,1,D,0,1,A,1999-00
E0,3/1/2000,Southampton,Bradford,1,0,H,0,0,D,1999-00
E0,3/1/2000,Tottenham,Liverpool,1,0,H,1,0,H,1999-00
E0,3/1/2000,Wimbledon,Sunderland,1,0,H,1,0,H,1999-00
E0,4/1/2000,Coventry,Chelsea,2,2,D,0,0,D,1999-00
E0,8/1/2000,Bradford,Chelsea,1,1,D,1,0,H,1999-00
E0,12/1/2000,Chelsea,Tottenham,1,0,H,0,0,D,1999-00
E0,15/01/00,Arsenal,Sunderland,4,1,H,3,0,H,1999-00
E0,15/01/00,Chelsea,Leicester,1,1,D,0,1,A,1999-00
E0,15/01/00,Coventry,Wimbledon,2,0,H,0,0,D,1999-00
E0,15/01/00,Everton,Tottenham,2,2,D,1,2,A,1999-00
E0,15/01/00,Middlesbrough,Derby,1,4,A,0,1,A,1999-00
E0,15/01/00,Sheffield Weds,Bradford,2,0,H,0,0,D,1999-00
E0,15/01/00,Watford,Liverpool,2,3,A,1,2,A,1999-00
E0,15/01/00,West Ham,Aston Villa,1,1,D,0,1,A,1999-00
E0,16/01/00,Newcastle,Southampton,5,0,H,4,0,H,1999-00
E0,22/01/00,Aston Villa,Chelsea,0,0,D,0,0,D,1999-00
E0,22/01/00,Bradford,Watford,3,2,H,2,1,H,1999-00
E0,22/01/00,Derby,Coventry,0,0,D,0,0,D,1999-00
E0,22/01/00,Leicester,West Ham,1,3,A,1,2,A,1999-00
E0,22/01/00,Liverpool,Middlesbrough,0,0,D,0,0,D,1999-00
E0,22/01/00,Southampton,Everton,2,0,H,0,0,D,1999-00
E0,22/01/00,Tottenham,Sheffield Weds,0,1,A,0,1,A,1999-00
E0,22/01/00,Wimbledon,Newcastle,2,0,H,0,0,D,1999-00
E0,23/01/00,Sunderland,Leeds,1,2,A,0,1,A,1999-00
E0,24/01/00,Man United,Arsenal,1,1,D,0,1,A,1999-00
E0,29/01/00,Man United,Middlesbrough,1,0,H,0,0,D,1999-00
E0,2/2/2000,Sheffield Weds,Man United,0,1,A,0,0,D,1999-00
E0,5/2/2000,Aston Villa,Watford,4,0,H,0,0,D,1999-00
E0,5/2/2000,Bradford,Arsenal,2,1,H,1,1,D,1999-00
E0,5/2/2000,Derby,Sheffield Weds,3,3,D,0,1,A,1999-00
E0,5/2/2000,Leicester,Middlesbrough,2,1,H,2,0,H,1999-00
E0,5/2/2000,Liverpool,Leeds,3,1,H,1,0,H,1999-00
E0,5/2/2000,Man United,Coventry,3,2,H,1,0,H,1999-00
E0,5/2/2000,Southampton,West Ham,2,1,H,0,0,D,1999-00
E0,5/2/2000,Sunderland,Newcastle,2,2,D,1,2,A,1999-00
E0,5/2/2000,Tottenham,Chelsea,0,1,A,0,0,D,1999-00
E0,6/2/2000,Wimbledon,Everton,0,3,A,0,0,D,1999-00
E0,12/2/2000,Chelsea,Wimbledon,3,1,H,0,0,D,1999-00
E0,12/2/2000,Coventry,Sunderland,3,2,H,3,0,H,1999-00
E0,12/2/2000,Everton,Derby,2,1,H,2,0,H,1999-00
E0,12/2/2000,Leeds,Tottenham,1,0,H,1,0,H,1999-00
E0,12/2/2000,Newcastle,Man United,3,0,H,1,0,H,1999-00
E0,12/2/2000,Sheffield Weds,Southampton,0,1,A,0,1,A,1999-00
E0,12/2/2000,Watford,Leicester,1,1,D,0,1,A,1999-00
E0,12/2/2000,West Ham,Bradford,5,4,H,2,2,D,1999-00
E0,13/02/00,Arsenal,Liverpool,0,1,A,0,1,A,1999-00
E0,14/02/00,Middlesbrough,Aston Villa,0,4,A,0,1,A,1999-00
E0,19/02/00,Middlesbrough,Coventry,2,0,H,2,0,H,1999-00
E0,20/02/00,Leeds,Man United,0,1,A,0,0,D,1999-00
E0,26/02/00,Arsenal,Southampton,3,1,H,2,0,H,1999-00
E0,26/02/00,Bradford,Aston Villa,1,1,D,0,1,A,1999-00
E0,26/02/00,Chelsea,Watford,2,1,H,1,1,D,1999-00
E0,26/02/00,Coventry,Tottenham,0,1,A,0,0,D,1999-00
E0,26/02/00,Middlesbrough,Leeds,0,0,D,0,0,D,1999-00
E0,26/02/00,Sheffield Weds,Newcastle,0,2,A,0,1,A,1999-00
E0,26/02/00,Sunderland,Derby,1,1,D,0,0,D,1999-00
E0,26/02/00,West Ham,Everton,0,4,A,0,1,A,1999-00
E0,26/02/00,Wimbledon,Man United,2,2,D,1,1,D,1999-00
E0,4/3/2000,Derby,Wimbledon,4,0,H,0,0,D,1999-00
E0,4/3/2000,Everton,Sheffield Weds,1,1,D,1,0,H,1999-00
E0,4/3/2000,Man United,Liverpool,1,1,D,1,1,D,1999-00
E0,4/3/2000,Newcastle,Chelsea,0,1,A,0,1,A,1999-00
E0,4/3/2000,Southampton,Middlesbrough,1,1,D,1,1,D,1999-00
E0,4/3/2000,Tottenham,Bradford,1,1,D,1,1,D,1999-00
E0,4/3/2000,Watford,West Ham,1,2,A,0,2,A,1999-00
E0,5/3/2000,Aston Villa,Arsenal,1,1,D,0,0,D,1999-00
E0,5/3/2000,Leeds,Coventry,3,0,H,2,0,H,1999-00
E0,5/3/2000,Leicester,Sunderland,5,2,H,2,0,H,1999-00
E0,8/3/2000,West Ham,Southampton,2,0,H,1,0,H,1999-00
E0,11/3/2000,Aston Villa,Coventry,1,0,H,1,0,H,1999-00
E0,11/3/2000,Chelsea,Everton,1,1,D,1,0,H,1999-00
E0,11/3/2000,Liverpool,Sunderland,1,1,D,1,0,H,1999-00
E0,11/3/2000,Man United,Derby,3,1,H,1,0,H,1999-00
E0,11/3/2000,Newcastle,Watford,1,0,H,0,0,D,1999-00
E0,11/3/2000,Sheffield Weds,West Ham,3,1,H,0,1,A,1999-00
E0,11/3/2000,Tottenham,Southampton,7,2,H,4,2,H,1999-00
E0,11/3/2000,Wimbledon,Leicester,2,1,H,1,0,H,1999-00
E0,12/3/2000,Bradford,Leeds,1,2,A,0,1,A,1999-00
E0,12/3/2000,Middlesbrough,Arsenal,2,1,H,0,0,D,1999-00
E0,15/03/00,Coventry,Everton,1,0,H,0,0,D,1999-00
E0,15/03/00,Liverpool,Aston Villa,0,0,D,0,0,D,1999-00
E0,18/03/00,Coventry,Bradford,4,0,H,2,0,H,1999-00
E0,18/03/00,Derby,Liverpool,0,2,A,0,1,A,1999-00
E0,18/03/00,Leicester,Man United,0,2,A,0,1,A,1999-00
E0,18/03/00,Southampton,Aston Villa,2,0,H,1,0,H,1999-00
E0,18/03/00,Sunderland,Middlesbrough,1,1,D,0,0,D,1999-00
E0,18/03/00,Watford,Sheffield Weds,1,0,H,0,0,D,1999-00
E0,18/03/00,West Ham,Chelsea,0,0,D,0,0,D,1999-00
E0,19/03/00,Arsenal,Tottenham,2,1,H,2,1,H,1999-00
E0,19/03/00,Everton,Newcastle,0,2,A,0,0,D,1999-00
E0,19/03/00,Leeds,Wimbledon,4,1,H,3,1,H,1999-00
E0,25/03/00,Aston Villa,Derby,2,0,H,1,0,H,1999-00
E0,25/03/00,Bradford,Man United,0,4,A,0,2,A,1999-00
E0,25/03/00,Chelsea,Southampton,1,1,D,0,0,D,1999-00
E0,25/03/00,Liverpool,Newcastle,2,1,H,0,0,D,1999-00
E0,25/03/00,Middlesbrough,Sheffield Weds,1,0,H,1,0,H,1999-00
E0,25/03/00,Sunderland,Everton,2,1,H,1,1,D,1999-00
E0,25/03/00,Watford,Tottenham,1,1,D,0,0,D,1999-00
E0,26/03/00,Arsenal,Coventry,3,0,H,0,0,D,1999-00
E0,26/03/00,Leicester,Leeds,2,1,H,1,1,D,1999-00
E0,26/03/00,West Ham,Wimbledon,2,1,H,1,0,H,1999-00
E0,1/4/2000,Coventry,Liverpool,0,3,A,0,2,A,1999-00
E0,1/4/2000,Everton,Watford,4,2,H,3,1,H,1999-00
E0,1/4/2000,Leeds,Chelsea,0,1,A,0,0,D,1999-00
E0,1/4/2000,Man United,West Ham,7,1,H,3,1,H,1999-00
E0,1/4/2000,Newcastle,Bradford,2,0,H,1,0,H,1999-00
E0,1/4/2000,Southampton,Sunderland,1,2,A,0,1,A,1999-00
E0,1/4/2000,Wimbledon,Arsenal,1,3,A,1,2,A,1999-00
E0,2/4/2000,Derby,Leicester,3,0,H,3,0,H,1999-00
E0,3/4/2000,Tottenham,Middlesbrough,2,3,A,1,1,D,1999-00
E0,5/4/2000,Sheffield Weds,Aston Villa,0,1,A,0,0,D,1999-00
E0,8/4/2000,Bradford,Southampton,1,2,A,0,0,D,1999-00
E0,8/4/2000,Leicester,Everton,1,1,D,1,1,D,1999-00
E0,8/4/2000,Sunderland,Wimbledon,2,1,H,0,0,D,1999-00
E0,8/4/2000,Watford,Derby,0,0,D,0,0,D,1999-00
E0,9/4/2000,Aston Villa,Leeds,1,0,H,1,0,H,1999-00
E0,9/4/2000,Liverpool,Tottenham,2,0,H,1,0,H,1999-00
E0,10/4/2000,Middlesbrough,Man United,3,4,A,1,0,H,1999-00
E0,12/4/2000,Chelsea,Coventry,2,1,H,0,1,A,1999-00
E0,12/4/2000,West Ham,Newcastle,2,1,H,0,0,D,1999-00
E0,12/4/2000,Wimbledon,Sheffield Weds,0,2,A,0,1,A,1999-00
E0,15/04/00,Coventry,Middlesbrough,2,1,H,1,0,H,1999-00
E0,15/04/00,Derby,West Ham,1,2,A,0,2,A,1999-00
E0,15/04/00,Everton,Bradford,4,0,H,2,0,H,1999-00
E0,15/04/00,Man United,Sunderland,4,0,H,1,0,H,1999-00
E0,15/04/00,Newcastle,Leicester,0,2,A,0,1,A,1999-00
E0,15/04/00,Sheffield Weds,Chelsea,1,0,H,0,0,D,1999-00
E0,15/04/00,Southampton,Watford,2,0,H,1,0,H,1999-00
E0,15/04/00,Tottenham,Aston Villa,2,4,A,1,0,H,1999-00
E0,16/04/00,Leeds,Arsenal,0,4,A,0,1,A,1999-00
E0,16/04/00,Wimbledon,Liverpool,1,2,A,0,1,A,1999-00
E0,19/04/00,Leicester,Tottenham,0,1,A,0,0,D,1999-00
E0,21/04/00,Bradford,Derby,4,4,D,4,3,H,1999-00
E0,21/04/00,Everton,Liverpool,0,0,D,0,0,D,1999-00
E0,22/04/00,Aston Villa,Leicester,2,2,D,1,1,D,1999-00
E0,22/04/00,Chelsea,Middlesbrough,1,1,D,1,1,D,1999-00
E0,22/04/00,Sheffield Weds,Sunderland,0,2,A,0,0,D,1999-00
E0,22/04/00,Southampton,Man United,1,3,A,0,3,A,1999-00
E0,22/04/00,Tottenham,Wimbledon,2,0,H,2,0,H,1999-00
E0,22/04/00,West Ham,Coventry,5,0,H,2,0,H,1999-00
E0,23/04/00,Newcastle,Leeds,2,2,D,1,2,A,1999-00
